review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category,cluster,cluster_name,pc1,pc2
3244,3244,1624,excelente trabajo buena comunicacion y entrega rapida la experiencia general fue registrada por el cliente,4.44,4.95,4.87,4.58,557.26,web_development,0,Trabajo / Buena,0.42502318402877753,-0.1990261469323521
3245,3245,2129,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.59,4.29,4.32,4.3,1866.77,web_development,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
3246,3246,1059,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.86,4.46,4.75,4.33,4621.67,machine_learning,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
3247,3247,2448,trabajo limpio bien documentado y con buena atencion al cliente se evaluo tiempo calidad y comunicacion,4.93,4.47,4.98,4.65,2925.87,digital_marketing,0,Trabajo / Buena,0.4721342502868318,-0.31102516550804465
3248,3248,1452,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.64,4.8,4.49,4.45,2078.26,mobile_development,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
3249,3249,1593,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,4.0,3.76,4.04,3.51,4240.13,digital_marketing,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
3250,3250,2285,muy buen servicio recomendado para proyectos futuros se evaluo tiempo calidad y comunicacion,4.59,4.54,4.31,4.31,4869.53,data_analysis,1,Alcance / Revision,0.3387982691383164,-0.06537790611301461
3251,3251,1437,el resultado no cumplio completamente con la calidad esperada el alcance incluia revision de entregables,2.04,2.5,2.59,2.75,3964.85,web_development,1,Alcance / Revision,0.17389296564219978,-0.016413206917481188
3252,3252,2450,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.7,4.58,4.9,4.85,667.7,machine_learning,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
3253,3253,1331,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.7,4.94,4.39,4.44,2230.7,data_analysis,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
3254,3254,1629,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.62,4.93,4.74,4.92,2587.06,copywriting,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
3255,3255,1098,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.53,4.75,4.83,4.97,4789.61,graphic_design,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
3256,3256,1939,muy buen servicio recomendado para proyectos futuros el cliente solicito cambios adicionales,4.67,4.23,4.52,4.2,4244.04,copywriting,1,Alcance / Revision,0.3378196388583868,0.03821701542922849
3257,3257,1374,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.82,4.83,4.49,4.79,171.94,copywriting,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
3258,3258,2128,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.47,4.33,4.92,4.72,1624.46,copywriting,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
3259,3259,1839,la calidad fue alta y mantuvo comunicacion constante durante el proceso el alcance incluia revision de entregables,4.98,4.85,4.42,4.37,2896.76,copywriting,2,Calidad / Proyecto,0.4127632973370993,-0.21143609568669322
3260,3260,2402,hubo problemas de seguimiento y varias tareas quedaron incompletas la experiencia general fue registrada por el cliente,2.97,3.14,3.4,2.66,3115.21,machine_learning,2,Calidad / Proyecto,0.13169424317754178,-0.0062013445288145435
3261,3261,1121,la calidad fue alta y mantuvo comunicacion constante durante el proceso el cliente solicito cambios adicionales,4.58,4.84,4.55,4.22,1279.67,graphic_design,2,Calidad / Proyecto,0.44738001028300783,-0.16533786720924093
3262,3262,1410,excelente trabajo buena comunicacion y entrega rapida el cliente solicito cambios adicionales,4.57,4.94,4.81,4.86,2419.56,customer_support,0,Trabajo / Buena,0.4413960815227763,-0.1442358814714688
3263,3263,1163,entrego antes de la fecha limite y resolvio cambios rapidamente el alcance incluia revision de entregables,4.71,4.2,4.62,4.53,771.87,digital_marketing,1,Alcance / Revision,0.40261978897456496,0.7183178306504169
3264,3264,1797,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.65,4.4,4.34,4.6,4338.63,digital_marketing,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
3265,3265,2374,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,4.87,4.75,4.45,4.65,1277.83,digital_marketing,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
3266,3266,1257,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.72,4.99,4.48,4.5,3964.7,copywriting,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
3267,3267,2432,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.86,4.67,4.4,4.76,929.08,copywriting,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
3268,3268,2310,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.46,4.87,4.73,4.95,1494.17,web_development,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
3269,3269,2199,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.76,4.39,4.31,4.35,283.11,machine_learning,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
3270,3270,2286,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,3.92,4.39,3.34,4.35,1420.32,customer_support,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
3271,3271,1412,muy profesional cumplio con todos los requerimientos del proyecto el cliente solicito cambios adicionales,4.59,4.4,4.47,4.36,1497.39,web_development,2,Calidad / Proyecto,0.38392463116387504,0.04006173955950594
3272,3272,1669,excelente trabajo buena comunicacion y entrega rapida se evaluo tiempo calidad y comunicacion,4.73,4.27,4.45,4.79,577.98,data_analysis,0,Trabajo / Buena,0.4354741095987076,-0.242626295098361
3273,3273,1917,excelente trabajo buena comunicacion y entrega rapida el proyecto fue realizado en modalidad remota,4.43,4.67,4.58,4.81,910.38,data_analysis,0,Trabajo / Buena,0.4193955828456119,-0.2036454647656769
3274,3274,2080,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.78,4.27,4.86,4.51,4251.9,copywriting,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
3275,3275,2332,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.67,4.66,4.79,5.0,4254.94,customer_support,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
3276,3276,1698,entrego antes de la fecha limite y resolvio cambios rapidamente el proyecto fue realizado en modalidad remota,4.63,4.83,4.38,4.4,2659.85,mobile_development,2,Calidad / Proyecto,0.4133335739877263,0.7138336761682821
3277,3277,2017,muy buen servicio recomendado para proyectos futuros la experiencia general fue registrada por el cliente,4.59,4.81,4.53,4.23,3428.83,mobile_development,1,Alcance / Revision,0.31835615596656497,-0.019062936555845712
3278,3278,1744,el trabajo fue correcto aunque hubo algunos ajustes menores el alcance incluia revision de entregables,3.44,3.37,3.99,4.17,722.79,mobile_development,1,Alcance / Revision,0.19517803158518884,-0.03958552772848781
3279,3279,1396,el trabajo fue correcto aunque hubo algunos ajustes menores el alcance incluia revision de entregables,3.97,3.8,3.48,4.1,4484.49,customer_support,1,Alcance / Revision,0.19517803158518884,-0.03958552772848781
3280,3280,2189,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.61,4.54,4.33,4.36,1812.37,copywriting,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
3281,3281,1900,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.48,4.8,4.43,4.43,1210.55,copywriting,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
3282,3282,2200,el trabajo fue correcto aunque hubo algunos ajustes menores el cliente solicito cambios adicionales,4.05,3.57,3.89,3.17,4257.94,web_development,0,Trabajo / Buena,0.21866380358880233,0.0021930456650163343
3283,3283,1450,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.46,4.83,4.31,4.81,2564.26,machine_learning,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
3284,3284,2017,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.45,4.99,4.8,4.67,2290.07,customer_support,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
3285,3285,1775,muy profesional cumplio con todos los requerimientos del proyecto el proyecto fue realizado en modalidad remota,4.44,4.83,4.82,4.45,4496.11,copywriting,2,Calidad / Proyecto,0.35303839533907366,-0.02423339984420317
3286,3286,1735,la calidad fue alta y mantuvo comunicacion constante durante el proceso el alcance incluia revision de entregables,4.63,4.65,4.98,4.43,1375.26,mobile_development,2,Calidad / Proyecto,0.4127632973370993,-0.21143609568669322
3287,3287,1518,la entrega fue aceptable pero la comunicacion pudo ser mejor se evaluo tiempo calidad y comunicacion,3.45,3.22,4.2,3.72,2052.32,data_analysis,0,Trabajo / Buena,0.2553715389722778,-0.08782705967504595
3288,3288,1653,el resultado no cumplio completamente con la calidad esperada el alcance incluia revision de entregables,3.22,2.32,2.6,2.12,3867.34,web_development,1,Alcance / Revision,0.17389296564219978,-0.016413206917481188
3289,3289,1835,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.6,4.97,4.55,4.85,2268.82,copywriting,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
3290,3290,1321,buena disposicion para corregir observaciones despues de la revision el proyecto fue realizado en modalidad remota,3.71,3.51,3.67,4.05,3917.85,machine_learning,1,Alcance / Revision,0.22552643280590962,-0.04440181678389818
3291,3291,2432,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.43,4.44,4.98,4.45,3940.67,data_analysis,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
3292,3292,2137,resultado funcional con algunos detalles pendientes al inicio el proyecto fue realizado en modalidad remota,4.13,3.62,4.13,4.15,4365.89,web_development,2,Calidad / Proyecto,0.19681244416130192,-0.019878838114852772
3293,3293,2186,la entrega fue aceptable pero la comunicacion pudo ser mejor la experiencia general fue registrada por el cliente,3.72,3.95,4.33,3.44,108.45,customer_support,0,Trabajo / Buena,0.24598429812093772,-0.04813011987452393
3294,3294,1119,entrego antes de la fecha limite y resolvio cambios rapidamente la experiencia general fue registrada por el cliente,4.47,4.22,4.95,4.38,1422.97,mobile_development,2,Calidad / Proyecto,0.41968841203836366,0.721318814964547
3295,3295,2492,el trabajo fue correcto aunque hubo algunos ajustes menores el cliente solicito cambios adicionales,4.01,4.01,3.5,3.21,2190.14,data_analysis,0,Trabajo / Buena,0.21866380358880233,0.0021930456650163343
3296,3296,1113,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.78,4.21,4.98,4.68,844.35,web_development,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
3297,3297,1916,entrego antes de la fecha limite y resolvio cambios rapidamente se evaluo tiempo calidad y comunicacion,4.49,4.35,4.82,4.86,820.49,customer_support,2,Calidad / Proyecto,0.4358299568953442,0.6860530701720509
3298,3298,1701,trabajo limpio bien documentado y con buena atencion al cliente el alcance incluia revision de entregables,4.41,4.97,4.69,4.87,1060.23,customer_support,0,Trabajo / Buena,0.43735375846862357,-0.2612008221637431
3299,3299,1249,la calidad fue alta y mantuvo comunicacion constante durante el proceso se evaluo tiempo calidad y comunicacion,4.47,4.35,4.84,4.56,4085.49,mobile_development,2,Calidad / Proyecto,0.4290873859875858,-0.24929675818480868
3300,3300,1750,trabajo limpio bien documentado y con buena atencion al cliente la experiencia general fue registrada por el cliente,4.68,4.22,5.0,4.8,3150.64,graphic_design,0,Trabajo / Buena,0.44600969064337526,-0.25976874055438764
3301,3301,2283,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.61,4.26,4.34,4.88,1326.09,mobile_development,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
3302,3302,2387,la comunicacion fue lenta y algunos requerimientos no quedaron claros la experiencia general fue registrada por el cliente,2.57,2.57,2.61,2.21,805.31,digital_marketing,2,Calidad / Proyecto,0.17199282039412692,-0.020331582137504602
3303,3303,1458,muy profesional cumplio con todos los requerimientos del proyecto la experiencia general fue registrada por el cliente,4.48,4.81,4.42,4.97,4712.69,graphic_design,2,Calidad / Proyecto,0.36495445661702364,-0.019598354241169152
3304,3304,1583,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.94,4.33,4.59,4.32,490.46,customer_support,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
3305,3305,2330,la calidad fue alta y mantuvo comunicacion constante durante el proceso el proyecto fue realizado en modalidad remota,4.8,4.58,4.83,4.64,1790.96,data_analysis,2,Calidad / Proyecto,0.4257143993595313,-0.22001969944741953
3306,3306,1094,la calidad fue alta y mantuvo comunicacion constante durante el proceso la experiencia general fue registrada por el cliente,4.7,4.54,4.32,4.72,1322.28,customer_support,2,Calidad / Proyecto,0.4309098465925242,-0.2156895061100562
3307,3307,2074,muy profesional cumplio con todos los requerimientos del proyecto se evaluo tiempo calidad y comunicacion,4.55,4.65,4.78,4.64,4612.62,data_analysis,2,Calidad / Proyecto,0.38444299366959644,-0.06747718483622409
3308,3308,1269,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,4.18,3.73,4.03,4.23,2137.96,customer_support,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
3309,3309,1634,el trabajo fue correcto aunque hubo algunos ajustes menores el proyecto fue realizado en modalidad remota,3.41,3.62,4.19,3.15,4024.43,data_analysis,0,Trabajo / Buena,0.2055904992311845,-0.04574197773761029
3310,3310,1701,entrego antes de la fecha limite y resolvio cambios rapidamente el cliente solicito cambios adicionales,5.0,4.78,4.98,4.47,2327.43,web_development,2,Calidad / Proyecto,0.42361174624686704,0.7615499571844175
3311,3311,1349,cumplio con la mayor parte del alcance definido la experiencia general fue registrada por el cliente,4.25,3.41,4.12,3.88,1787.57,digital_marketing,1,Alcance / Revision,0.23705451600815616,-0.007884944006124026
3312,3312,2068,la entrega fue aceptable pero la comunicacion pudo ser mejor el cliente solicito cambios adicionales,3.66,3.22,3.36,3.97,4138.31,graphic_design,0,Trabajo / Buena,0.26087054224680223,0.0028876739538641573
